year,session,title,abstract,author,doi
2019,N/A,Precision Risk Analysis of Cancer Therapy with Interactive Nomograms and Survival Plots.,N/A,"G. Elisabeta Marai,Chihua Ma,Andrew Thomas Burks,Filippo Pellolio,Guadalupe Canahuate,David M. Vock,Abdallah Sherif Radwan Mohamed,Clifton David Fuller",https://doi.org/10.1109/TVCG.2018.2817557
2019,N/A,Projective Motion Correction with Contact Optimization.,N/A,"Sukwon Lee,Sung-Hee Lee",https://doi.org/10.1109/TVCG.2018.2818721
2019,N/A,Robust Tracing and Visualization of Heterogeneous Microvascular Networks.,N/A,"Pavel A. Govyadinov,Tasha Womack,Jason L. Eriksen,Guoning Chen,David Mayerich",https://doi.org/10.1109/TVCG.2018.2818701
2019,N/A,Static/Dynamic Filtering for Mesh Geometry.,N/A,"Juyong Zhang,Bailin Deng,Yang Hong,Yue Peng,Wenjie Qin,Ligang Liu",https://doi.org/10.1109/TVCG.2018.2816926
2019,N/A,StreamStory: Exploring Multivariate Time Series on Multiple Scales.,N/A,"Luka Stopar,Primoz Skraba,Marko Grobelnik,Dunja Mladenic",https://doi.org/10.1109/TVCG.2018.2825424
2019,N/A,Visualizing a Thinker's Life.,N/A,"Patrick Riehmann,Dora Kiesel,Martin Kohlhaas,Bernd Froehlich",https://doi.org/10.1109/TVCG.2018.2824822
2019,N/A,Introducing the IEEE Virtual Reality 2019 Special Issue.,N/A,"Klaus Mueller,Dieter Schmalstieg",https://doi.org/10.1109/TVCG.2019.2902964
2019,N/A,Preface.,N/A,"Bruce H. Thomas,Greg Welch,Torsten W. Kuhlen,Kyle Johnsen",https://doi.org/10.1109/TVCG.2019.2902965
2019,N/A,IEEE Visualization and Graphics Technical Committee (VGTC).,N/A,James P. Ahrens,https://doi.org/10.1109/TVCG.2019.2906438
2019,N/A,Motion parallax for 360° RGBD video.,N/A,"Ana Serrano,Incheol Kim,Zhili Chen,Stephen DiVerdi,Diego Gutierrez,Aaron Hertzmann,Belén Masiá",https://doi.org/10.1109/TVCG.2019.2898757
2019,N/A,MegaParallax: Casual 360° Panoramas with Motion Parallax.,N/A,"Tobias Bertel,Neill D. F. Campbell,Christian Richardt",https://doi.org/10.1109/TVCG.2019.2898799
2019,N/A,Functional Workspace Optimization via Learning Personal Preferences from Virtual Experiences.,N/A,"Wei Liang,Jingjing Liu,Yining Lang,Bing Ning,Lap-Fai Yu",https://doi.org/10.1109/TVCG.2019.2898721
2019,N/A,Adaptive Sampling for Sound Propagation.,N/A,"Chakravarty R. Alla Chaitanya,John M. Snyder,Keith W. Godin,Derek Nowrouzezahrai,Nikunj Raghuvanshi",https://doi.org/10.1109/TVCG.2019.2898765
2019,N/A,Audio-Material Reconstruction for Virtualized Reality Using a Probabilistic Damping Model.,N/A,"Auston Sterling,Nicholas Rewkowski,Roberta L. Klatzky,Ming C. Lin",https://doi.org/10.1109/TVCG.2019.2898822
2019,N/A,Audio-Visual-Olfactory Resource Allocation for Tri-modal Virtual Environments.,N/A,"Efstratios Doukakis,Kurt Debattista,Thomas Bashford-Rogers,Amar Dhokia,Ali Asadipour,Alan Chalmers,Carlo Harvey",https://doi.org/10.1109/TVCG.2019.2898823
2019,N/A,Auditory Feedback for Navigation with Echoes in Virtual Environments: Training Procedure and Orientation Strategies.,N/A,"Anastassia Andreasen,Michele Geronazzo,Niels Christian Nilsson,Jelizaveta Zovnercuka,Kristian Konovalov,Stefania Serafin",https://doi.org/10.1109/TVCG.2019.2898787
2019,N/A,The Virtual Caliper: Rapid Creation of Metrically Accurate Avatars from 3D Measurements.,N/A,"Sergi Pujades,Betty J. Mohler,Anne Thaler,Joachim Tesch,Naureen Mahmood,Nikolas Hesse,Heinrich H. Bülthoff,Michael J. Black",https://doi.org/10.1109/TVCG.2019.2898748
2019,N/A,You or Me? Personality Traits Predict Sacrificial Decisions in an Accident Situation.,N/A,"Ju Uijong,June Kang,Christian Wallraven",https://doi.org/10.1109/TVCG.2019.2899227
2019,N/A,Immersive Telepresence and Remote Collaboration using Mobile and Wearable Devices.,N/A,"Jacob Young,Tobias Langlotz,Matthew Cook,Steven Mills,Holger Regenbrecht",https://doi.org/10.1109/TVCG.2019.2898737
2019,N/A,Motion Sickness Prediction in Stereoscopic Videos using 3D Convolutional Neural Networks.,N/A,"Tae Min Lee,Jong-Chul Yoon,In-Kwon Lee",https://doi.org/10.1109/TVCG.2019.2899186
2019,N/A,Manufacturing Application-Driven Foveated Near-Eye Displays.,N/A,"Kaan Aksit,Praneeth Chakravarthula,Kishore Rathinavel,Youngmo Jeong,Rachel A. Albert,Henry Fuchs,David Luebke",https://doi.org/10.1109/TVCG.2019.2898781
2019,N/A,A Perception-driven Hybrid Decomposition for Multi-layer Accommodative Displays.,N/A,"Hyeonseung Yu,Mojtaba Bemana,Marek Wernikowski,Michal Chwesiuk,Okan Tarhan Tursun,Gurprit Singh,Karol Myszkowski,Radoslaw Mantiuk,Hans-Peter Seidel,Piotr Didyk",https://doi.org/10.1109/TVCG.2019.2898821
2019,N/A,Light Attenuation Display: Subtractive See-Through Near-Eye Display via Spatial Color Filtering.,N/A,"Yuta Itoh,Tobias Langlotz,Daisuke Iwai,Kiyoshi Kiyokawa,Toshiyuki Amano",https://doi.org/10.1109/TVCG.2019.2899229
2019,N/A,Varifocal Occlusion for Optical See-Through Head-Mounted Displays using a Slide Occlusion Mask.,N/A,"Takumi Hamasaki,Yuta Itoh",https://doi.org/10.1109/TVCG.2019.2899249
2019,N/A,"Implementation and Evaluation of a 50 kHz, $28\mu\mathrm{s}$ Motion-to-Pose Latency Head Tracking Instrument.",N/A,"Alex Blate,Mary C. Whitton,Montek Singh,Greg Welch,Andrei State,Turner Whitted,Henry Fuchs",https://doi.org/10.1109/TVCG.2019.2899233
2019,N/A,Modulating Fine Roughness Perception of Vibrotactile Textured Surface using Pseudo-haptic Effect.,N/A,"Yusuke Ujitoko,Yuki Ban,Koichi Hirota",https://doi.org/10.1109/TVCG.2019.2898820
2019,N/A,RingText: Dwell-free and hands-free Text Entry for Mobile Head-Mounted Displays using Head Motions.,N/A,"Wenge Xu,Hai-Ning Liang,Yuxuan Zhao,Tianyu Zhang,Difeng Yu,Diego Monteiro",https://doi.org/10.1109/TVCG.2019.2898736
2019,N/A,SGaze: A Data-Driven Eye-Head Coordination Model for Realtime Gaze Prediction.,N/A,"Zhiming Hu,Congyi Zhang,Sheng Li,Guoping Wang,Dinesh Manocha",https://doi.org/10.1109/TVCG.2019.2899187
2019,N/A,Immersive Virtual Colonoscopy.,N/A,"Seyedkoosha Mirhosseini,Ievgeniia Gutenko,Sushant Ojal,Joseph Marino,Arie E. Kaufman",https://doi.org/10.1109/TVCG.2019.2898763
2019,N/A,Multi-User Redirected Walking and Resetting Using Artificial Potential Fields.,N/A,"Eric R. Bachmann,Eric Hodgson,Cole Hoffbauer,Justin Messinger",https://doi.org/10.1109/TVCG.2019.2898764
2019,N/A,Shrinking Circles: Adaptation to Increased Curvature Gain in Redirected Walking.,N/A,"Luke Bölling,Niklas Stein,Frank Steinicke,Markus Lappe",https://doi.org/10.1109/TVCG.2019.2899228
2019,N/A,An Evaluation of Depth and Size Perception on a Spherical Fish Tank Virtual Reality Display.,N/A,"Qian Zhou,Georg Hagemann,Dylan Brodie Fafard,Ian Stavness,Sidney S. Fels",https://doi.org/10.1109/TVCG.2019.2898742
2019,N/A,Orientation Perception in Real and Virtual Environments.,N/A,"J. Adam Jones,Jonathan E. Hopper,Mark T. Bolas,David M. Krum",https://doi.org/10.1109/TVCG.2019.2898798
2019,N/A,Perceptually Based Adaptive Motion Retargeting to Animate Real Objects by Light Projection.,N/A,"Taiki Fukiage,Takahiro Kawabe,Shin'ya Nishida",https://doi.org/10.1109/TVCG.2019.2898738
2019,N/A,Temporal Resolution Multiplexing: Exploiting the limitations of spatio-temporal vision for more efficient VR rendering.,N/A,"Gyorgy Denes,Kuba Maruszczyk,George Ash,Rafal K. Mantiuk",https://doi.org/10.1109/TVCG.2019.2898741
2019,N/A,VR Exploration Assistance through Automatic Occlusion Removal.,N/A,"Lili Wang,Jian Wu,Xuefeng Yang,Voicu Popescu",https://doi.org/10.1109/TVCG.2019.2898782
2019,N/A,Mo2Cap2: Real-time Mobile 3D Motion Capture with a Cap-mounted Fisheye Camera.,N/A,"Weipeng Xu,Avishek Chatterjee,Michael Zollhöfer,Helge Rhodin,Pascal Fua,Hans-Peter Seidel,Christian Theobalt",https://doi.org/10.1109/TVCG.2019.2898650
2019,N/A,"SLAMCast: Large-Scale, Real-Time 3D Reconstruction and Streaming for Immersive Multi-Client Live Telepresence.",N/A,"Patrick Stotko,Stefan Krumpen,Matthias B. Hullin,Michael Weinmann,Reinhard Klein",https://doi.org/10.1109/TVCG.2019.2899231
2019,N/A,Inferring User Intent using Bayesian Theory of Mind in Shared Avatar-Agent Virtual Environments.,N/A,"Sahil Narang,Andrew Best,Dinesh Manocha",https://doi.org/10.1109/TVCG.2019.2898800
2019,N/A,Interpersonal Affordances and Social Dynamics in Collaborative Immersive Virtual Environments: Passing Together Through Apertures.,N/A,"Lauren E. Buck,John J. Rieser,Gayathri Narasimham,Bobby Bodenheimer",https://doi.org/10.1109/TVCG.2019.2899232
2019,N/A,Not Alone Here?! Scalability and User Experience of Embodied Ambient Crowds in Distributed Social Virtual Reality.,N/A,"Marc Erich Latoschik,Florian Kern,Jan-Philipp Stauffert,Andrea Bartl,Mario Botsch,Jean-Luc Lugrin",https://doi.org/10.1109/TVCG.2019.2899250
2019,N/A,Developing Virtual Reality Visualizations for Unsteady Flow Analysis of Dinosaur Track Formation using Scientific Sketching.,N/A,"Johannes Novotny,Joshua Tveite,Morgan L. Turner,Stephen M. Gatesy,Fritz Drury,Peter Falkingham,David H. Laidlaw",https://doi.org/10.1109/TVCG.2019.2898796
2019,N/A,Guest Editors' Introduction: Special Section on IEEE PacificVis 2019.,N/A,"Ross Maciejewski,Jinwook Seo,Rüdiger Westermann",https://doi.org/10.1109/TVCG.2019.2905484
2019,N/A,Comparison of Projective Augmented Reality Concepts to Support Medical Needle Insertion.,N/A,"Florian Heinrich,Fabian Joeres,Kai Lawonn,Christian Hansen",https://doi.org/10.1109/TVCG.2019.2903942
2019,N/A,DeepVID: Deep Visual Interpretation and Diagnosis for Image Classifiers via Knowledge Distillation.,N/A,"Junpeng Wang,Liang Gou,Wei Zhang,Hao Yang,Han-Wei Shen",https://doi.org/10.1109/TVCG.2019.2903943
2019,N/A,Visual Exploration of Neural Document Embedding in Information Retrieval: Semantics and Feature Selection.,N/A,"Xiaonan Ji,Han-Wei Shen,Alan Ritter,Raghu Machiraju,Po-Yin Yen",https://doi.org/10.1109/TVCG.2019.2903946
2019,N/A,Stippling of 2D Scalar Fields.,N/A,"Jochen Görtler,Marc Spicker,Christoph Schulz,Daniel Weiskopf,Oliver Deussen",https://doi.org/10.1109/TVCG.2019.2903945
2019,N/A,Relaxing Dense Scatter Plots with Pixel-Based Mappings.,N/A,"Renata G. Raidou,M. Eduard Gröller,Martin Eisemann",https://doi.org/10.1109/TVCG.2019.2903956
2019,N/A,A Sampling Approach to Generating Closely Interacting 3D Pose-Pairs from 2D Annotations.,N/A,"Kangxue Yin,Hui Huang,Edmond S. L. Ho,Hao Wang,Taku Komura,Daniel Cohen-Or,Hao Zhang",https://doi.org/10.1109/TVCG.2018.2832097
2019,N/A,Effects of AR Display Context Switching and Focal Distance Switching on Human Performance.,N/A,"Joseph L. Gabbard,Divya Gupta Mehra,J. Edward Swan",https://doi.org/10.1109/TVCG.2018.2832633
2019,N/A,Fast Ray-Scene Intersection for Interactive Shadow Rendering with Thousands of Dynamic Lights.,N/A,"Lili Wang,Xinglun Liang,Chunlei Meng,Voicu Popescu",https://doi.org/10.1109/TVCG.2018.2828422
2019,N/A,Robust Non-Rigid Registration with Reweighted Position and Transformation Sparsity.,N/A,"Kun Li,Jingyu Yang,Yu-Kun Lai,Daoliang Guo",https://doi.org/10.1109/TVCG.2018.2832136
2019,N/A,Surface Motion Capture Animation Synthesis.,N/A,"Adnane Boukhayma,Edmond Boyer",https://doi.org/10.1109/TVCG.2018.2831233
2019,N/A,Turbulent Micropolar SPH Fluids with Foam.,N/A,"Jan Bender,Dan Koschier,Tassilo Kugelstadt,Marcel Weiler",https://doi.org/10.1109/TVCG.2018.2832080
2019,N/A,Fast Texture Mapping Adjustment via Local/Global Optimization.,N/A,"Wei Li,Huajun Gong,Ruigang Yang",https://doi.org/10.1109/TVCG.2018.2831220
2019,N/A,Robust and High Fidelity Mesh Denoising.,N/A,"Sunil Kumar Yadav,Ulrich Reitebuch,Konrad Polthier",https://doi.org/10.1109/TVCG.2018.2828818
2019,N/A,Visualization of Cultural Heritage Collection Data: State of the Art and Future Challenges.,N/A,"Florian Windhager,Paolo Federico,Günther Schreder,Katrin Glinka,Marian Dörk,Silvia Miksch,Eva Mayr",https://doi.org/10.1109/TVCG.2018.2830759
2019,N/A,3D Tooth Segmentation and Labeling Using Deep Convolutional Neural Networks.,N/A,"Xiaojie Xu,Chang Liu,Youyi Zheng",https://doi.org/10.1109/TVCG.2018.2839685
2019,N/A,A Scalable Hybrid Scheme for Ray-Casting of Unstructured Volume Data.,N/A,"Roba Binyahib,Tom Peterka,Matthew Larsen,Kwan-Liu Ma,Hank Childs",https://doi.org/10.1109/TVCG.2018.2833113
2019,N/A,A Semantic-Based Method for Visualizing Large Image Collections.,N/A,"Xiao Xie,Xiwen Cai,Junpei Zhou,Nan Cao,Yingcai Wu",https://doi.org/10.1109/TVCG.2018.2835485
2019,N/A,A Voxel-Based Rendering Pipeline for Large 3D Line Sets.,N/A,"Mathias Kanzler,Marc Rautenhaus,Rüdiger Westermann",https://doi.org/10.1109/TVCG.2018.2834372
2019,N/A,Biorthogonal Wavelet Transforms and Applications Based on Generalized Progressive Catmull-Clark Subdivision with Shape Control.,N/A,"Huayuan Guo,Guan Youjiang,Minchao Liu,Kaihuai Qin",https://doi.org/10.1109/TVCG.2018.2845887
2019,N/A,Classification of Blood Flow Patterns in Cerebral Aneurysms.,N/A,"Monique Meuschke,Steffen Oeltze-Jafra,Oliver Beuing,Bernhard Preim,Kai Lawonn",https://doi.org/10.1109/TVCG.2018.2834923
2019,N/A,Context-Aware Asset Search for Graphic Design.,N/A,"Balazs Kovacs,Peter O'Donovan,Kavita Bala,Aaron Hertzmann",https://doi.org/10.1109/TVCG.2018.2842734
2019,N/A,Isotropic Surface Remeshing without Large and Small Angles.,N/A,"Yiqun Wang,Dong-Ming Yan,Xiaohan Liu,Chengcheng Tang,Jianwei Guo,Xiaopeng Zhang,Peter Wonka",https://doi.org/10.1109/TVCG.2018.2837115
2019,N/A,Popup-Plots: Warping Temporal Data Visualization.,N/A,"Johanna Schmidt,Dominik Fleischmann,Bernhard Preim,Norbert Brändle,Gabriel Mistelbauer",https://doi.org/10.1109/TVCG.2018.2841385
2019,N/A,Real-Time External Labeling of Ghosted Views.,N/A,"Ladislav Cmolík,Jirí Bittner",https://doi.org/10.1109/TVCG.2018.2833479
2019,N/A,Simulation of Textile Stains.,N/A,"Yi Zheng,Yanyun Chen,Guangzheng Fei,Julie Dorsey,Enhua Wu",https://doi.org/10.1109/TVCG.2018.2832039
2019,N/A,Bridging Text Visualization and Mining: A Task-Driven Survey.,N/A,"Shixia Liu,Xiting Wang,Christopher Collins,Wenwen Dou,Fang-Xin Ou-Yang,Mennatallah El-Assady,Liu Jiang,Daniel A. Keim",https://doi.org/10.1109/TVCG.2018.2834341
2019,N/A,Task-Based Effectiveness of Basic Visualizations.,N/A,"Bahador Saket,Alex Endert,Çagatay Demiralp",https://doi.org/10.1109/TVCG.2018.2829750
2019,N/A,"Errata to ""RingText: Dwell-Free and Hands-Free Text Entry for Mobile Head-Mounted Displays Using Head Motions"".",N/A,"Wenge Xu,Hai-Ning Liang,Yuxuan Zhao,Tianyu Zhang,Difeng Yu,Diego Monteiro",https://doi.org/10.1109/TVCG.2019.2913518
2019,N/A,A Model of Spatial Directness in Interactive Visualization.,N/A,"Stefan Bruckner,Tobias Isenberg,Timo Ropinski,Alexander Wiebel",https://doi.org/10.1109/TVCG.2018.2848906
2019,N/A,Average Vector Field Integration for St. Venant-Kirchhoff Deformable Models.,N/A,"Junior Rojas,Tiantian Liu,Ladislav Kavan",https://doi.org/10.1109/TVCG.2018.2851233
2019,N/A,Continuous Control Monte Carlo Tree Search Informed by Multiple Experts.,N/A,"Joose Rajamäki,Perttu Hämäläinen",https://doi.org/10.1109/TVCG.2018.2849386
2019,N/A,COPE: Interactive Exploration of Co-Occurrence Patterns in Spatial Time Series.,N/A,"Jie Li,Siming Chen,Kang Zhang,Gennady L. Andrienko,Natalia V. Andrienko",https://doi.org/10.1109/TVCG.2018.2851227
2019,N/A,Decal-Lenses: Interactive Lenses on Surfaces for Multivariate Visualization.,N/A,"Allan Rocha,Julio Daniel Silva,Usman R. Alim,Sheelagh Carpendale,Mario Costa Sousa",https://doi.org/10.1109/TVCG.2018.2850781
2019,N/A,Detecting 3D Points of Interest Using Multiple Features and Stacked Auto-encoder.,N/A,"Zhenyu Shu,Shiqing Xin,Xin Xu,Ligang Liu,Ladislav Kavan",https://doi.org/10.1109/TVCG.2018.2848628
2019,N/A,Exploratory Visual Sequence Mining Based on Pattern-Growth.,N/A,"Katerina Vrotsou,Aida Nordman",https://doi.org/10.1109/TVCG.2018.2848247
2019,N/A,Real-Time Collision Detection for Deformable Characters with Radial Fields.,N/A,"Sebastian Friston,Anthony Steed",https://doi.org/10.1109/TVCG.2018.2859924
2019,N/A,Realtime Hand-Object Interaction Using Learned Grasp Space for Virtual Environments.,N/A,"Hao Tian,Changbo Wang,Dinesh Manocha,Xinyu Zhang",https://doi.org/10.1109/TVCG.2018.2849381
2019,N/A,Viewpoint Assessment and Recommendation for Photographing Architectures.,N/A,"Jingwu He,Linbo Wang,Wenzhe Zhou,Hongjie Zhang,Xiufen Cui,Yanwen Guo",https://doi.org/10.1109/TVCG.2018.2853751
2019,N/A,"Multidimensional Projection for Visual Analytics: Linking Techniques with Distortions, Tasks, and Layout Enrichment.",N/A,"Luis Gustavo Nonato,Michaël Aupetit",https://doi.org/10.1109/TVCG.2018.2846735
2019,N/A,Visual Analytics in Deep Learning: An Interrogative Survey for the Next Frontiers.,N/A,"Fred Hohman,Minsuk Kahng,Robert Pienta,Duen Horng Chau",https://doi.org/10.1109/TVCG.2018.2843369
2019,N/A,Continuous-Scale Kinetic Fluid Simulation.,N/A,"Wei Li,Kai Bai,Xiaopei Liu",https://doi.org/10.1109/TVCG.2018.2859931
2019,N/A,Extreme-Scale Stochastic Particle Tracing for Uncertain Unsteady Flow Visualization and Analysis.,N/A,"Hanqi Guo,Wenbin He,Sangmin Seo,Han-Wei Shen,Emil M. Constantinescu,Chunhui Liu,Tom Peterka",https://doi.org/10.1109/TVCG.2018.2856772
2019,N/A,FeatureLego: Volume Exploration Using Exhaustive Clustering of Super-Voxels.,N/A,"Shreeraj Jadhav,Saad Nadeem,Arie E. Kaufman",https://doi.org/10.1109/TVCG.2018.2856744
2019,N/A,Graph Drawing by Stochastic Gradient Descent.,N/A,"Jonathan X. Zheng,Samraat Pawar,Dan F. M. Goodman",https://doi.org/10.1109/TVCG.2018.2859997
2019,N/A,HapTable: An Interactive Tabletop Providing Online Haptic Feedback for Touch Gestures.,N/A,"Emgin Ezgi Senem,Amirreza Aghakhani,T. Metin Sezgin,Cagatay Basdogan",https://doi.org/10.1109/TVCG.2018.2855154
2019,N/A,High Relief from Brush Painting.,N/A,"Yunfei Fu,Hongchuan Yu,Chih-Kuo Yeh,Jianjun Zhang,Tong-Yee Lee",https://doi.org/10.1109/TVCG.2018.2860004
2019,N/A,Measuring and Modeling the Feature Detection Threshold Functions of Colormaps.,N/A,"Colin Ware,Terece L. Turton,Roxana Bujack,Francesca Samsel,Piyush Shrivastava,David H. Rogers",https://doi.org/10.1109/TVCG.2018.2855742
2019,N/A,Pigmento: Pigment-Based Image Analysis and Editing.,N/A,"Jianchao Tan,Stephen DiVerdi,Jingwan Lu,Yotam I. Gingold",https://doi.org/10.1109/TVCG.2018.2858238
2019,N/A,Preserving Command Line Workflow for a Package Management System Using ASCII DAG Visualization.,N/A,"Katherine E. Isaacs,Todd Gamblin",https://doi.org/10.1109/TVCG.2018.2859974
2019,N/A,The Influence of Label Design on Search Performance and Noticeability in Wide Field of View Augmented Reality Displays.,N/A,"Ernst Kruijff,Jason Orlosky,Naohiro Kishishita,Christina Trepkowski,Kiyoshi Kiyokawa",https://doi.org/10.1109/TVCG.2018.2854737
2019,N/A,Understanding User Behaviour through Action Sequences: From the Usual to the Unusual.,N/A,"Phong H. Nguyen,Cagatay Turkay,Gennady L. Andrienko,Natalia V. Andrienko,Olivier Thonnard,Jihane Zouaoui",https://doi.org/10.1109/TVCG.2018.2859969
2019,N/A,Visualization and Visual Analysis of Ensemble Data: A Survey.,N/A,"Junpeng Wang,Subhashis Hazarika,Cheng Li,Han-Wei Shen",https://doi.org/10.1109/TVCG.2018.2853721
2019,N/A,A Semi-Explicit Surface Tracking Mechanism for Multi-Phase Immiscible Liquids.,N/A,"Meng Yang,Juntao Ye,Frank Ding,Yubo Zhang,Dong-Ming Yan",https://doi.org/10.1109/TVCG.2018.2864283
2019,N/A,Joint Action in a Virtual Environment: Crossing Roads with Risky vs. Safe Human and Agent Partners.,N/A,"Yuanyuan Jiang,Elizabeth E. O'Neal,Pooya Rahimian,Junghum Paul Yon,Jodie M. Plumert,Joseph K. Kearney",https://doi.org/10.1109/TVCG.2018.2865945
2019,N/A,Learning Discriminative 3D Shape Representations by View Discerning Networks.,N/A,"Biao Leng,Cheng Zhang,Xiaocheng Zhou,Cheng Xu,Kai Xu",https://doi.org/10.1109/TVCG.2018.2865317
2019,N/A,Mesh Denoising Guided by Patch Normal Co-Filtering via Kernel Low-Rank Recovery.,N/A,"Mingqiang Wei,Jin Huang,Xingyu Xie,Ligang Liu,Jun Wang,Jing Qin",https://doi.org/10.1109/TVCG.2018.2865363
2019,N/A,Model-Guided 3D Sketching.,N/A,"Pengfei Xu,Hongbo Fu,Youyi Zheng,Karan Singh,Hui Huang,Chiew-Lan Tai",https://doi.org/10.1109/TVCG.2018.2860016
2019,N/A,"Node-Link or Adjacency Matrices: Old Question, New Insights.",N/A,"Mershack Okoe,Radu Jianu,Stephen G. Kobourov",https://doi.org/10.1109/TVCG.2018.2865940
2019,N/A,Personalized Exposure Control Using Adaptive Metering and Reinforcement Learning.,N/A,"Huan Yang,Baoyuan Wang,Noranart Vesdapunt,Minyi Guo,Sing Bing Kang",https://doi.org/10.1109/TVCG.2018.2865555
