year,session,title,abstract,author,doi
2013,No Sessions,Image-Space Texture-Based Output-Coherent Surface Flow Visualization,"Image-space line integral convolution (LIC) is a popular scheme for visualizing surface vector fields due to its simplicity and high efficiency. To avoid inconsistencies or color blur during the user interactions, existing approaches employ surface parameterization or 3D volume texture schemes. However, they often require expensive computation or memory cost, and cannot achieve consistent results ...","Jin Huang,Zherong Pan,Guoning Chen,Wei Chen,Hujun Bao,",https://ieeexplore.ieee.org/document/6472236/
2013,No Sessions,ParaGlide: Interactive Parameter Space Partitioning for Computer Simulations,"In this paper, we introduce ParaGlide, a visualization system designed for interactive exploration of parameter spaces of multidimensional simulation models. To get the right parameter configuration, model developers frequently have to go back and forth between setting input parameters and qualitatively judging the outcomes of their model. Current state-of-the-art tools and practices, however, fai...","Steven Bergner,Michael Sedlmair,Torsten Moller,Sareh Nabi Abdolyousefi,Ahmed Saad,",https://ieeexplore.ieee.org/document/6472235/
2013,No Sessions,Splatterplots: Overcoming Overdraw in Scatter Plots,"We introduce Splatterplots, a novel presentation of scattered data that enables visualizations that scale beyond standard scatter plots. Traditional scatter plots suffer from overdraw (overlapping glyphs) as the number of points per unit area increases. Overdraw obscures outliers, hides data distributions, and makes the relationship among subgroups of the data difficult to discern. To address thes...","Adrian Mayorga,Michael Gleicher,",https://ieeexplore.ieee.org/document/6484064/
2013,No Sessions,Visualization and Analysis of Vortex-Turbine Intersections in Wind Farms,"Characterizing the interplay between the vortices and forces acting on a wind turbine's blades in a qualitative and quantitative way holds the potential for significantly improving large wind turbine design. This paper introduces an integrated pipeline for highly effective wind and force field analysis and visualization. We extract vortices induced by a turbine's rotation in a wind field, and char...","Sohail Shafii,Herald Obermaier,Rodman Linn,Eunmo Koo,Mario Hlawitschka,Christoph Garth,Bernd Hamann,Kenneth I. Joy,",https://ieeexplore.ieee.org/document/6461884/
2013,No Sessions,Representing Flow Patterns by Using Streamlines with Glyphs,"Most professional wind visualizations show wind speed and direction using a glyph called a wind barb in a grid pattern. Research into flow visualization has suggested that streamlines better represent flow patterns but these methods lack a key property - unlike the wind barb, they do not accurately convey the wind speed. With the goal of improving the perception of wind patterns, and at least equa...","David H.F. Pilar,Colin Ware,",https://ieeexplore.ieee.org/document/6420829/
2013,No Sessions,Similarity Measures for Enhancing Interactive Streamline Seeding,"Streamline seeding rakes are widely used in vector field visualization. We present new approaches for calculating similarity between integral curves (streamlines and pathlines). While others have used similarity distance measures, the computational expense involved with existing techniques is relatively high due to the vast number of euclidean distance tests, restricting interactivity and their us...","Tony McLoughlin,Mark W. Jones,Robert S. Laramee,Rami Malki,Ian Masters,Charles D. Hansen,",https://ieeexplore.ieee.org/document/6231627/
2013,No Sessions,How Visualization Layout Relates to Locus of Control and Other Personality Factors,"Existing research suggests that individual personality differences are correlated with a user's speed and accuracy in solving problems with different types of complex visualization systems. We extend this research by isolating factors in personality traits as well as in the visualizations that could have contributed to the observed correlation. We focus on a personality trait known as ""locus of co...","Caroline Ziemkiewicz,Alvitta Ottley,R. Jordan Crouser,Ashley Rye Yauilla,Sara L. Su,William Ribarsky,Remco Chang,",https://ieeexplore.ieee.org/document/6297975/
2013,No Sessions,A Metric for the Evaluation of Dense Vector Field Visualizations,"In this work, we present an intuitive image-quality metric that is derived from the motivation of DVF visualization. It utilizes the features of the resulting image and effectively measures the similarity between the output of the visualization method and the input flow data. We use the angle between the gradient direction and the original vector field as a measure of such similarity and the gradi...","Victor Matvienko,Jens Krüger,",https://ieeexplore.ieee.org/document/6269874/
2013,No Sessions,Parallel Streamline Placement for 2D Flow Fields,"Parallel streamline placement is still an open problem in flow visualization. In this paper, we propose an innovative method to place streamlines in parallel for 2D flow fields. This method is based on our proposed concept of local tracing areas (LTAs). An LTA is defined as a subdomain enclosed by streamlines and/or field borders, where the tracing of streamlines are localized. Given a flow field,...","Wenyao Zhang,Yi Wang,Jianfeng Zhan,Beichen Liu,Jianguo Ning,",https://ieeexplore.ieee.org/document/6264048/
2013,No Sessions,Visualizing Natural Image Statistics,"Natural image statistics is an important area of research in cognitive sciences and computer vision. Visualization of statistical results can help identify clusters and anomalies as well as analyze deviation, distribution, and correlation. Furthermore, they can provide visual abstractions and symbolism for categorized data. In this paper, we begin our study of visualization of image statistics by ...","Hui Fang,Gary Kwok-Leung Tam,Rita Borgo,Andrew J. Aubrey,Philip W. Grant,Paul L. Rosin,Christian Wallraven,Douglas Cunningham,David Marshall,Min Chen,",https://ieeexplore.ieee.org/document/6361387/
2013,No Sessions,Guest Editors' Introduction: Special Section on the IEEE Pacific Visualization Symposium 2012,No Abstract,"Helwig Hauser,Stephen Kobourov,Huamin Qu,",https://ieeexplore.ieee.org/document/6494564/
2013,No Sessions,Ambient Occlusion Effects for Combined Volumes and Tubular Geometry,"This paper details a method for interactive direct volume rendering that computes ambient occlusion effects for visualizations that combine both volumetric and geometric primitives, specifically tube-shaped geometric objects representing streamlines, magnetic field lines or DTI fiber tracts. The algorithm extends the recently presented the directional occlusion shading model to allow the rendering...","Mathias Schott,Tobias Martin,A.V. Pascal Grosset,Sean T. Smith,Charles D. Hansen,",https://ieeexplore.ieee.org/document/6361390/
2013,No Sessions,A Maxent-Stress Model for Graph Layout,"In some applications of graph visualization, input edges have associated target lengths. Dealing with these lengths is a challenge, especially for large graphs. Stress models are often employed in this situation. However, the traditional full stress model is not scalable due to its reliance on an initial all-pairs shortest path calculation. A number of fast approximation algorithms have been propo...","Emden R. Gansner,Yifan Hu,Stephen North,",https://ieeexplore.ieee.org/document/6329372/
